Title,Ideology,Country,URL,TWHandle,TWSim,YTId,YTUser
San Luis Obispo Tribune,Left-center,USA,https://www.sanluisobispo.com,slotribune,0.1739130435,UC6WdZQhg1wkZJWCmnDiIeOQ,SanLuisObispoTribune
San Marcos Daily Record,Center,USA,https://www.sanmarcosrecord.com,sanmarcosrecord,1,UCfq4zj4N3Ow8ddyNcyf325Q,
Santa Barbara Independent,Left-center,NA,https://www.independent.com,sbindynews,0.380952381,UCUbGkZ1ZPtMftbVLyIE_73A,
Santa Maria Times,Center,USA,https://santamariatimes.com,santamariatimes,1,UCyAiiMdPxJP-38CnmcQv3Iw,SantaMariaTimes
Sapiens,Left-center,USA,https://www.sapiens.org,sapiens_org,0.7777777778,,
Sarasota Herald Tribune,Center,USA,https://www.heraldtribune.com,heraldtribune,1,UCpvy7R6hAUqAAZQI0rQIcxw,HeraldTribune
Saskatoon StarPhoenix,Right-center,Canada,https://thestarphoenix.com,thestarphoenix,1,UCVu_SlTS4SNNUAIkCmSDzMQ,TheStarPhoenix
Saudi Gazette,Left-center,NA,https://saudigazette.com.sa,saudi_gazette,0.96,UC533uSPWSFXF_JmbknAtmOw,
Savannah Morning News,Right-center,USA,https://www.savannahnow.com,savannahnow,1,UCBK33ZTtAmmhcGI-dcx__fw,savmorningnews
Save Jersey,Right,NA,https://savejersey.com,savejersey,1,UC9pZB4tLJJTd1OGVBXMsF4g,SaveJerseyblog
Sayfie Review,Center,NA,https://www.sayfiereview.com,sayfiereview,1,UCe-gQL3ba2ZifalRkAG0ORQ,sayfiereview
Scary Mommy,Left,NA,https://www.scarymommy.com,scarymommy,1,UCZhCc712aJSFGSRLzyakpLA,ScaryMommyTV
Science Debate,Center,NA,https://sciencedebate.org,scidebate,0.8181818182,,
Sciencing,Left-center,USA,https://sciencing.com,realsciencing,0.8181818182,UCxBJaR9UTLy1i4cSXEgLQnw,
Scoopnest,Center,NA,https://www.scoopnest.com,scoopnest_fr,0.8571428571,UC75mnqY7SjVNF3vH3IJSkvw,
ScoopWhoop,Left-center,NA,https://www.scoopwhoop.com,scoopwhoop,1,UCx2HcmpB-UZGkMXOCJ4QIVA,scoopwhoopvideos
SCOTUSblog,Center,NA,https://www.scotusblog.com,scotusblog,1,UCzV4ihsBx5VlMhqUk6xv3rw,SCOTUSblogoncamera
Scroll.in,Left-center,NA,https://scroll.in,scroll_in,0.8,UCl8zB2LZOiLLV0jYUMpTEgA,WatchScroll
Seattle Post Intelligencer,Left-center,NA,https://www.seattlepi.com,seattlepi,1,,
Second Nexus,Left-center,USA,https://secondnexus.com,secondnexus,1,UCz6PWAVclhxIDW7-Xc5hJqQ,
Secure America Now,Right,NA,https://www.secureamericanow.org,secureamerica,0.8965517241,,
Sentencing Project,Left-center,NA,https://www.sentencingproject.org,sentencingproj,0.9032258065,UCWLMCVr5NPp6k8SGqlybG2A,thesentencingproject
Sentinel KSMO,Right,NA,https://sentinelksmo.org,sentinel_ks,0.8695652174,,
Seventeen,Left,USA,https://www.seventeen.com,seventeen,1,UC0IXvMUUPeYNVGe88ieMDEg,SeventeenMagazine
SFGate,Left-center,NA,https://www.sfgate.com,sfgate,1,UCUPLre1l3r9Y17BE55KuUTA,
Shadow Proof,Left,NA,https://shadowproof.com,shadowproofcom,0.88,UC_98en_oHyT3wDP8mn9DQaA,
Shondaland,Left,USA,https://www.shondaland.com,byshondaland,0.9090909091,,
Shorenstein Center,Center,NA,https://shorensteincenter.org,shorensteinctr,0.9032258065,UCfHELo8vTDfQMG8zDEMaUHg,
Shreveport Times,Center,USA,https://www.shreveporttimes.com,shreveporttimes,1,UC-XzdGf1HY01gdztgAmN99w,
Sinclair Broadcast Group,Right,NA,http://sbgi.net,wearesinclair,0.2352941176,,
Sioux City Journal,Center,NA,https://siouxcityjournal.com,scj,0.3157894737,UC9eSOKr_Mst813TPZDh9mJA,Journalmultimedia
Sky News,Center,United Kingdom,https://news.sky.com,skynews,0.6,UCoMdktPbSTixAyNGwb-UYkQ,skynews
Slate,Left,USA,https://slate.com,slate,1,UCYC4ijpFZY_CtdElWFyy-Gg,slatester
Sludge,Left,USA,https://readsludge.com,sludge,0.75,,
SmartNews,Center,Japan,https://www.smartnews.com,smartnews,1,UCVCKMQMRQesAdNIFownlOIg,
Smirking Chimp,Left,NA,http://www.smirkingchimp.com,smirkingchimp,1,,
Snopes,Center,USA,https://www.snopes.com,snopes,1,UCHQAmn49BObyOsPHCnKRC4w,
Socialist Standard,Left,NA,https://www.worldsocialism.org,worldsocialism,1,,
SOFREP,Right-center,NA,https://sofrep.com,sofrepofficial,0.6,UCtlq3zO5hWiyIJpVA32lzww,
Sojourners,Left-center,NA,https://sojo.net,sojourners,0.5714285714,UCr30oQZEu1FqyYKvS2KEx0Q,sojotube
Sonoran News,Right,NA,http://sonorannews.com,sonorannews,1,,
SooToday.com,Left-center,NA,https://www.sootoday.com,sootoday,1,UCNS7yNxyb0vK5EwJ_Yi4hTQ,SooToday
South Bend Tribune,Center,USA,https://www.southbendtribune.com,sbtribune,0.72,UCd8aJgzEA8DvHQJEujlPamw,SouthBendTribune
South China Morning Post,Left-center,Hong Kong,https://www.scmp.com,scmpnews,0.6666666667,UC4SUWizzKc1tptprBkWjX2Q,scmp888
South Florida Sun Sentinel,Center,USA,https://www.sun-sentinel.com,sunsentinel,0.9565217391,UCN4iWTZIICpOe-78cz9RP1A,sunsentinel
Southern Patriot News,Right,USA,https://www.southernpatriotnews.com,southernpatnews,0.8823529412,,
Southern Poverty Law Center,Left,USA,https://www.splcenter.org,splcenter,1,UCJqloayL-p1TP4Ed_fr53CA,SPLCenter
Special Broadcasting Service (SBS),Left-center,NA,https://www.sbs.com.au,sbs,1,UCupDOc54HJbIPtgLjhABOZw,SBSAustralia
Spectrum News – NY1,Center,USA,https://www.ny1.com,ny1,1,,
Spectrum Report,Center,NA,https://spectrumreport.com,spectrumreport,1,,
Spiegel Online,Left-center,NA,https://www.spiegel.de,spiegelonline,0.7,UC1w6pNGiiLdZgyNpXUnA4Zw,spiegeltv
Spiked Magazine,Right,United Kingdom,https://www.spiked-online.com,spikedonline,0.96,UCRK4_2FGAAmajCaB8ZefJHw,
Splinter,Left,USA,https://splinternews.com,splinter_news,0.96,UC4cCsgbPuRZG6LvRmCPjXgg,
St. Cloud Times,Center,NA,https://www.sctimes.com,sctimes,1,,
St. Louis Post Dispatch,Left-center,USA,https://www.stltoday.com,stltoday,1,UCpuP7nSKi6r0VjzxG4DYWpQ,STLPostDispatch
St. Paul Pioneer Press,Left-center,NA,https://www.twincities.com,pioneerpress,0.3636363636,UCLKVY6H6OlG4lZoxGXiX12w,PioneerPress
St. Pete for Peace,Left,NA,https://www.stpete4peace.org,stpeteforpeace,0.8461538462,UCaZOlsm_rEmMLl7rcGprCPQ,stpete4peace
Standpoint Magazine,Right,United Kingdom,https://standpointmag.co.uk,standpointmag,1,,
Star Ledger,Left-center,USA,https://www.nj.com,njdotcom,0.4,UCUUWDzrkuEztzddaW_sgQbA,tvjersey
Star Political,Right,USA,https://starpolitical.com,xstarpolitical,0.962962963,,
Stars and Stripes,Center,USA,https://www.stripes.com,starsandstripes,0.6363636364,UC3faT_bgElexFnqg100gUGw,stripeschannel
Stat (News),Center,NA,https://www.statnews.com,statnews,1,UC89FjSf9AT1O2qw6vxrrxDQ,
Staten Island Advance,Left-center,NA,https://www.silive.com,siadvance,0.5333333333,UC1KF4bZvT5iAbAHVv4MuNxg,
Statesman Journal,Center,USA,https://www.statesmanjournal.com,salem_statesman,0.5806451613,UCzEykpt4W--G-LQJ0JJ3qTA,StatesmanJournalCom
Statesville Record & Landmark,Center,USA,https://www.statesville.com,statesville,1,UCvdqORy3AUd1fCeFoHkbvcg,StatesvilleRandL
Statista,Center,Germany,https://www.statista.com,statistacharts,0.7272727273,UCuj2Bne141HGmYFsbkfnbqw,
StepFeed,Left-center,NA,https://stepfeed.com,stepfeed,1,,
Stimson Center,Center,NA,https://www.stimson.org,stimsoncenter,0.7,UCMzl-NrhN_SuBYJho4UEx9Q,HLStimson100
Stock News USA,Center,NA,https://stocknewsusa.com,stocknewsusa,1,UC0NZd2UTSPy5gj1NWjiiaMg,
StopFake,Left-center,NA,https://www.stopfake.org,stopfakingnews,0.7272727273,UCVOpI8fxgQiX1GegCDezdEg,
StrategyPage,Center,NA,https://www.strategypage.com,strategypage,1,UC559Ue7uLSmosunJ5oZ0x4g,StrategyPage
Stratfor,Center,NA,https://www.stratfor.com,stratfor,1,UCZNjpcQLBx26W6lDWvpg7PQ,STRATFORvideo
Student Daily News,Right-center,NA,https://www.studentnewsdaily.com,studentnewsd,0.8571428571,,
Stuff,Left-center,NA,https://www.stuff.co.nz,nzstuff,0.8333333333,UCZgnsVbXJPZRg5kmtKyq6Ew,NZStuffvideos
Sunlight Foundation,Left-center,USA,https://sunlightfoundation.com,sunfoundation,0.8387096774,UCDCQQPn-ROl_47x3s9ED84Q,SunlightFoundation
SWI – Swissinfo.ch,Left-center,NA,https://www.swissinfo.ch,swissinfo_en,0.8571428571,UCveNXE52LrCUmzelRMYS7NQ,swissinfovideos
Syrian Observatory for Human Rights (SOHR),Left-center,NA,http://www.syriahr.com,syriahr,1,UCtFA2Egzr-EL7Zy7JzGuaag,
Syriana Analysis,Left,NA,https://www.syriana-analysis.com,syrianaanalysis,0.9677419355,UClvD6c1VI75QZWJjA_yiWhg,
Tablet Magazine,Left-center,USA,https://www.tabletmag.com,tabletmag,1,UC8nn0FSkCYInO0L1cgrIEqw,TabletMagazine
Taipei Times,Center,NA,http://www.taipeitimes.com,taipei_times,0.9565217391,UCax8UqfUx0bknH-IwWa86ng,
Taiwan News,Left-center,Taiwan,https://www.taiwannews.com.tw,taiwannews886,0.8695652174,UCuLruQX4dTXn89WS9A3ccJg,taiwannewsonline
TakePart,Left,NA,http://www.takepart.com,takepart,1,UCFYRWsIH2BivGa_-2LVTsBA,takepart
Talking Points Memo,Left,USA,https://talkingpointsmemo.com,tpm,0.3,,
Tallahassee Democrat,Right-center,NA,https://www.tallahassee.com,tdonline,0.3157894737,UCNKXyYLaeOJIAnuzBbLbS0Q,TDOdotCom
Tampa Bay Times,Left-center,USA,https://www.tampabay.com,tb_times,0.25,UCGxjkKvKHq_NcX_UKdDjfOw,wwwtampabaycom
Tarbell,Left-center,USA,https://tarbell.org,tarbellorg,0.8235294118,,
Task and Purpose,Center,USA,https://taskandpurpose.com,taskandpurpose,1,UCSq3p5NKEtyp5Rjd4ctiEbg,
Tax Foundation,Right-center,USA,https://taxfoundation.org,taxfoundation,1,UCVGk9z58zJ57ArZr-RAEB4g,TaxFoundation
Tax Justice Network,Left-center,NA,https://www.taxjustice.net,taxjusticenet,0.8695652174,UCxNaMPRdgg9CKtfR19FIbhA,TackleTaxHavens
Tax Policy Center,Left-center,NA,https://www.taxpolicycenter.org,taxpolicycenter,1,,
Tea Party Patriots,Right,NA,https://www.teapartypatriots.org,tppatriots,0.7692307692,UCBDFIhJatqK77qLyA0r-yVg,TPPatriots
TechCrunch,Left-center,NA,https://techcrunch.com,techcrunch,1,UCCjyq_K1Xwfg8Lndy7lKMpA,techcrunch
Techdirt,Left-center,USA,https://www.techdirt.com,techdirt,1,UCiMIpyIO691ytJ2zBwrlDDw,PopurlsBrown
TechStartups,Center,USA,https://techstartups.com,thetechstartups,0.8888888889,,
Teen Vogue,Left,USA,https://www.teenvogue.com,teenvogue,1,UCr7ZFxNlDvb3waeoTN1_3mA,teenvoguemag
Telegram & Gazette,Center,USA,https://www.telegram.com,telegramdotcom,0.7272727273,UCOwoReK7jx1RAN7y6U01kAQ,telegramvideo
TeleSUR,Left,NA,https://www.telesurtv.net,telesurtv,1,UCbHFKMtqLYkIBRiPHJwxu_w,telesurtv
Tenth Amendment Center,Right,USA,https://tenthamendmentcenter.com,tenthamendment,0.8235294118,UCE1KT9DTZCQtf3PmAmWwOIA,TenthAmendmentCenter
Texas Monthly,Left-center,NA,https://www.texasmonthly.com,texasmonthly,1,UC0bIRiJsmjpuhx3tVUepQgg,
Texas Standard,Center,NA,https://www.texasstandard.org,texasstandard,1,UCxbQdFCb6hUQlMKhUoniWGw,
Tharawat Magazine,Right-center,NA,https://www.tharawat-magazine.com,tharawatmag,0.7857142857,UCXYSL2AAaDwgFx5J9VoQ1sA,Tharawatmagazine
That’s Nonsense,Center,NA,https://www.thatsnonsense.com,thatsnonsense,1,,
The Advertiser,Right,NA,https://www.adelaidenow.com.au,thetiser,0.3157894737,,
The Advocate,Left,USA,https://www.advocate.com,theadvocatemag,0.7272727273,UCyoWeR3FrNb8p2WIAqYmAUw,
The Age (Australia),Left-center,NA,https://www.theage.com.au,theage,1,,
The Algemeiner Journal,Right-center,NA,https://www.algemeiner.com,algemeiner,1,UCdrTcG5tK06ogMP2L-hwtlw,Algemeiner
The American Conservative,Right-center,USA,https://www.theamericanconservative.com,amconmag,0.3870967742,UCiM2qJsoY5oNZuYrh3pZAsg,amconmag
The American Independent Institute,Left,USA,https://americanindependent.com,amerindependent,0.8823529412,,
The American Interest,Right-center,USA,https://www.the-american-interest.com,dmarusic,0.275862069,UCe_STWr6nn1KHYcGaws9-2w,
The American Mind,Right,USA,https://americanmind.org,theammind,0.5714285714,,
The American Prospect,Left,USA,https://prospect.org,theprospect,0.8421052632,UCikiDl4n1lXE7SU45pW6dDQ,
The Asahi Shimbun,Left-center,Japan,https://www.asahi.com,asahi,1,UCMKvT0YVLufHMdGLH89J1oA,asahicom
The Asbury Park Press,Left-center,USA,https://www.app.com,asburyparkpress,0.3333333333,UCK5Or76BSSZ0DDzlgk-QBVA,APPvideo
The Atlantic,Left-center,USA,https://www.theatlantic.com,theatlantic,1,UCK0z0_5uL7mb9IjntOKi5XQ,TheAtlantic
The Auburn Citizen,Center,USA,https://auburnpub.com,the_citizen,0.1,UC5uReSdfvzzReNAsV_e-asg,TheAuburnCitizen
The Augusta Chronicle,Right-center,NA,https://www.augustachronicle.com,aug_chronicle,0.8275862069,UCcrG933TDF3BkXVEqsT2Xiw,AugustaChronicleTV
The Austin Chronicle,Left,NA,https://www.austinchronicle.com,austinchronicle,1,UCcU3fKN8_J51o7JUsiMY2Zw,theaustinchronicle
The Australian,Right-center,Australia,https://www.theaustralian.com.au,australian,0.8695652174,UChjd5M1K5Y3vQLgmIveZyzg,AustralianThe
The Australian Financial Review,Center,NA,https://www.afr.com,financialreview,0.2222222222,UCML-IRb2g66A44iK1y_OLeQ,
The Automatic Earth,Left-center,NA,https://www.theautomaticearth.com,automaticearth,0.9032258065,,
The Baffler,Left-center,NA,https://thebaffler.com,thebafflermag,0.8695652174,,
The Balance,Center,USA,https://www.thebalance.com,thebalance,1,,
The Bangkok Post,Center,NA,https://www.bangkokpost.com,bangkokpostnews,0.8461538462,UCFMq2QR09VraTUAi_hsx-xw,bangkokpostvideos
The Baxter Bulletin,Center,NA,https://www.baxterbulletin.com,bbnewsroom,0.25,,
The Belfer Center for Science and International Affairs,Center,NA,https://www.belfercenter.org,belfercenter,1,UCajgcgjxXLZ_z817H5JnOzQ,BelferCenter
The Bipartisan Press,Left-center,USA,https://www.thebipartisanpress.com,thebipress,0.7142857143,UCD-OpL7VJ-nk8XHpbiU1ErQ,
The Blacksphere (Kevin Jackson),Right,NA,https://theblacksphere.net,kevinjacksontbs,0.3448275862,,
The Blaze,Right,USA,https://www.theblaze.com,theblaze,1,UCKgJEs_v0JB-6jWb8lIy9Xw,
The Boston Globe,Left-center,USA,https://www.bostonglobe.com,bostonglobe,1,UCcNkwfTQuXAxAFwoAUHweJA,thebostonglobe
The Brownsville Herald,Left-center,USA,https://www.brownsvilleherald.com,brownsvillenews,0.75,UCQ-xpL2dvW2yYb4Pkl2NPbw,TheBrownsvilleHerald
The Brunswick News,Right-center,USA,https://thebrunswicknews.com,brunswick_news,0.8666666667,UCTssH-0WTg5PQ8KLHyqi_fA,
The Budapest Beacon,Left-center,NA,https://budapestbeacon.com,budapestbeacon,1,UCvXyhy-iqLvCScqdIOZcNRg,
The Bulwark,Right-center,USA,https://thebulwark.com,bulwarkonline,0.6086956522,UCG4Hp1KbGw4e02N7FpPXDgQ,
The Bureau of Investigative Journalism,Center,NA,https://www.thebureauinvestigates.com,tbij,0.24,UCPgkR80BkUQlmatB6Vanhqg,
The Burning Spear,Left,NA,http://www.theburningspear.com,_uhurunews_,0.3846153846,UCLjzzg-cFWpEEjnWCOpXp3Q,uhurutv
The Canadian Press,Center,NA,https://www.thecanadianpress.com,canadianpress,0.8965517241,UCj6EKBe990fanr4MSh45Alw,
The Canary (UK),Left,United Kingdom,https://www.thecanary.co,thecanaryuk,0.9,UC3aQBsXR4i7sMcrc_LI1pgQ,
The Center for Economic and Policy Research,Left-center,USA,https://cepr.net,ceprdc,0.8,UCQ5-7CUfHe7mZGR7alIOsxA,cepr
The Center on Budget and Policy Priorities,Left-center,NA,https://www.cbpp.org,centeronbudget,0.2222222222,UC9gHZDwMWIVXSilOt8pOr6Q,centeronbudget
The Center Square,Right-center,NA,https://www.thecentersquare.com,thecentersquare,1,,
The Century Foundation,Left-center,USA,https://tcf.org,tcfdotorg,0.5,UCn_FKi7WrR44IslAtjTwR0g,
The Chicago Reporter,Left-center,NA,https://www.chicagoreporter.com,chicagoreporter,1,UCKL_VqV2UqBnmjGy4fLQ24g,ChicagoReporter1972
The China Africa Project (CAP),Left-center,Unknown,https://chinaafricaproject.com,eolander,0.1538461538,UC6fA3urPopcM6OzH5Ylg2cw,ChinaAfricaProject
The Christian Left,Left-center,NA,http://www.thechristianleft.org,thechristianlft,0.9677419355,UCOWgd2UetD5jDofCGKmwLUA,thechristianlft
The Chronicle Herald,Right-center,Canada,https://www.thechronicleherald.ca,chronicleherald,0.9090909091,UCN0EaARPKvnkU84c-qacG4w,thechronicleherald
The Chronicle of Higher Education,Center,NA,https://www.chronicle.com,chronicle,1,UCUJSvh3JiEHR_I0leff1Diw,chronicleofhigheredu
The Cipher Brief,Center,NA,https://www.thecipherbrief.com,thecipherbrief,1,UCEyPWPSLfrg1ue9Oq1wLr8w,
The Citizen,Left-center,NA,https://www.thecitizen.org.au,thecitizenweb,0.8695652174,,
The Citizen (South Africa),Right-center,South Africa,https://citizen.co.za,thecitizen_news,0.6363636364,,
The City,Left-center,USA,https://www.thecity.nyc,thecityny,0.875,,
The Climate Reality Project,Left,NA,https://www.climaterealityproject.org,climatereality,0.8,UCIJk74xZtFZut1rJVHVVXeA,ClimateReality
The College Fix,Right,USA,https://www.thecollegefix.com,collegefix,0.8695652174,UC9jks5z9QdImBogQrCWa2Yg,
The Colorado Sun,Left-center,USA,https://coloradosun.com,coloradosun,1,UCgkeiaMrDM4yqxIRLY82rEw,
The Conservative Woman,Right,NA,https://conservativewoman.co.uk,theconwom,0.4615384615,UCPFWKCAtEUg3vCLr3qPejqg,
The Conversation,Center,Australia,https://theconversation.com,conversationedu,0.8,UCQfzgoCt72pQNpkvnHjNvog,conversationedu
The Council of Canadians,Left-center,NA,https://canadians.org,councilofcdns,0.4545454545,UCEm2QhhWO5sND7D15iHCIPA,CouncilofCanadians
The Courier Journal,Left-center,USA,https://www.courier-journal.com,courierjournal,0.9655172414,UCf_6xXbjMOeQQ5HWebtcccg,
The Courier Mail (Australia),Right-center,Australia,https://www.couriermail.com.au,couriermail,1,UC0cswALOspt8iEc2XHjQ9og,couriermailTV
The Covid Tracking Project,Center,USA,https://covidtracking.com,covid19tracking,0.9285714286,,
The Daily Banter,Left,USA,https://thedailybanter.com,thedailybanter,1,UC93xGduMXLQWsFCsO4GqMqg,
The Daily Caller,Right,USA,https://dailycaller.com,dailycaller,1,UCP4BdwPKyYnfRLjSNfGAPRA,dailycaller
The Daily Chronicle,Center,USA,https://www.daily-chronicle.com,daily_chronicle,0.9333333333,UC3eVvaHvqm5ONsrwM2gfA4w,DailyChronicle
The Daily Citizen (Dalton),Right-center,NA,https://www.dailycitizen.news,thedailycitizen,0.8888888889,,
The Daily Climate,Left-center,NA,http://www.dailyclimate.org,thedailyclimate,0.8888888889,UCdyHw5txYPogwDSzDmZ_2Tg,
The Daily Defender,Right,NA,https://thedailydefender.com,daily_defender,0.8666666667,UCyT87Nhi8uWIR46skF02Yog,
The Daily Dot,Left,USA,https://www.dailydot.com,dailydot,1,UCPky_U7C3p6Y7qMoLCsTA-w,dailydotvideo
The Daily Gazette,Center,USA,https://dailygazette.com,dgazette,0.8,UC3Pr6t2BL5rGxq8dGuOuJQw,dailygazette1
The Daily Liberator,Right,NA,https://www.thedailyliberator.com,daily_liberator,0.875,UCxwqyOA2t3-qmC5ehp5xafA,PunkRockLibertarian
The Daily News (Longview),Center,NA,https://tdn.com,the_daily_news,0.3529411765,UCxXxs4ifA4LtM-xNOBO3azA,longviewdailynews
The Daily Progress,Center,NA,https://www.dailyprogress.com,dailyprogress,1,UC-KGAklzVtkjpX2Q7b4jBdA,dailyprogress
The Daily Signal,Right,USA,https://www.dailysignal.com,dailysignal,1,UCHqkXbgqrDrDVInBMSoGQgQ,DailySignal
The Daily Tarheel,Left-center,NA,https://www.dailytarheel.com,dailytarheel,1,UClliVrs2BB0KcOB2XfwQvYg,dailytarheel
The Daily Telegraph (Australia),Right,NA,https://www.dailytelegraph.com.au,dailytelegraph,1,UCOHEKIZmGUBqjBQ5W9B8v8w,dailytelegraphau
The Daily Vox,Left,South Africa,https://www.thedailyvox.co.za,thedailyvox,1,UC9-EHjkOfBwD2_jVBsgpxqQ,
The Daily Wire,Right,USA,https://www.dailywire.com,realdailywire,0.8181818182,UCaeO5vkdj5xOQHp4UmIN6dw,
The Dallas Morning News,Right-center,USA,https://www.dallasnews.com,dallasnews,1,UCACRim7l0tmc5lhNnDQyUvQ,tdmnvid
The Day (New London),Center,NA,https://www.theday.com,thedayct,0.8571428571,UC5w-uRIutST34hir01q1iSQ,thedayct
The Defcon Warning System,Center,NA,https://defconwarningsystem.com,defconwsalerts,0.6060606061,UC1ppq2bY_9cidJFmX0OgS4Q,DefconWarningSystem
The Democratic Hub,Left,NA,https://www.democratichub.com,democratichub,1,,
The Des Moines Register,Center,USA,https://www.desmoinesregister.com,dmregister,0.7407407407,UCvSD6lYlbNdrZ9GFcZo6llg,DMRegister
The Diplomat Magazine,Center,Japan,https://thediplomat.com,diplomat_apac,0.6666666667,UCmksR2jAphI96PPCwvPO02g,
The Dispatch,Right-center,USA,https://thedispatch.com,thedispatch,1,,
The Dodo,Left,USA,https://www.thedodo.com,dodo,0.7272727273,UCofXFskZSRZV7ehHPhOlfiA,TheDodoSite
The Durango Herald,Right-center,USA,https://durangoherald.com,durangoherald,1,UC8QHop3Ut95cK33qHjw2BvQ,
The Dworkin Report,Left,USA,https://dworkinreport.com,funder,0.2105263158,,
The EC Journal,Right-center,NA,https://www.theecjournal.com,theecjournal,1,,
The Economic Times,Left-center,India,https://economictimes.indiatimes.com,economictimes,0.5217391304,UCJFOER35ggIWwsXh2ZDnqyg,
The Economist,Center,United Kingdom,https://www.economist.com,theeconomist,0.8571428571,UC0p5jTq6Xx_DosDFxVXnWaQ,economistmagazine
The Elkhart Truth,Right-center,USA,https://www.elkharttruth.com,elkharttruth,1,UCfPOKr9jBi9wQQw1l9gZkIw,etruthvideo
The Epoch Times,Right,USA,https://www.theepochtimes.com,epochopinion,0.48,UCmWhuFRkZKu0g-e1xrlakVA,
The Establishment,Left,NA,https://theestablishment.co,estblshmnt,0.7692307692,,
The European Council on Foreign Relations (ECFR),Left-center,NA,https://www.ecfr.eu,ecfr,1,UCoCCqip8vqZ4e3BMg2rIglQ,ECFRTV
The Express Times (Lehigh Valley),Left-center,USA,https://www.lehighvalleylive.com,lehighvalley,0.8571428571,UCvvMUIEwMB61BJJgSnzwbRA,lehighvalleylive
The Federalist,Right,USA,https://thefederalist.com,fdrlst,0.6315789474,UC0m-dhh4_ytlREg63hTMbsw,FDRLST
The Fifth Column,Left,USA,https://thefifthcolumnnews.com,thefifthcomumn,0.8125,UCYcr5ute99R-M86rfVyUUyQ,
The Fiscal Times,Right-center,USA,http://www.thefiscaltimes.com,thefiscaltimes,1,UCzwSb-fVho1Dvj3KrPpdnKw,
The Flip Side,Center,USA,https://www.theflipside.io,knowtheflipside,0.8461538462,,
The Florida Squeeze,Left,NA,https://thefloridasqueeze.com,flasqueeze,0.7407407407,UCib1PeP03FAEshagi3jXDWw,
The Forward,Left-center,USA,https://forward.com,jdforward,0.875,,
The Frisky,Left,NA,https://thefrisky.com,thefrisky,1,UCzH6tdgco2B2zWI09x7SiFA,thefrisky
The Frontier,Left-center,USA,https://www.readfrontier.org,readfrontier,1,,
The Gazette (Cedar Rapids),Right-center,USA,https://www.thegazette.com,gazettedotcom,0.6086956522,UC_t6tXTFcj_dIeSVRQvfYjw,gazetteonline
The Ghion Journal,Left,USA,https://ghionjournal.com,ghionjournal,1,UCyUq8w6oHwnYt13-DZjpgvw,
The Globe and Mail,Right-center,Canada,https://www.theglobeandmail.com,globeandmail,0.8888888889,UCsZYUb8C_19bWOCKF9jRwSg,TheGlobeandMail
The Guardian,Left-center,United Kingdom,https://www.theguardian.com,guardian,0.8421052632,UCHpw8xwDNhU9gdohEcJu4aA,TheGuardian
The Hartford Courant,Left-center,USA,https://www.courant.com,hartfordcourant,0.6363636364,UCgnuydJkq2D4NMj72L0I5vQ,hartfordcourantnews
The Hayride,Right,USA,https://thehayride.com,thehayride,1,,
The Herald (Everett),Left-center,USA,https://www.heraldnet.com,everettherald,0.5454545455,UCtF3fPVk5-TqZyY451GZqSg,heraldnet
The Herald Dispatch,Center,USA,https://www.herald-dispatch.com,heralddispatch,0.9655172414,UCqg-GjEp1eG-XH7YPZBiBOw,HeraldDispatch
The Herald Journal (Utah),Center,NA,https://www.hjnews.com,hjnews,1,UCPNCrAr7a2EZp0jsnCqQOcA,
The Herald News (Massachusetts),Center,USA,https://www.heraldnews.com,hnnow,0.4,UCR7ogtXj2xQqCsNAsrF35Jw,frherald
The Herald Sun (Durham),Center,USA,https://www.heraldsun.com,theherald_sun,0.8181818182,UCtOGMnFCV5qo9Dg5u65r1EA,DurhamHeraldSun
The Hill,Center,USA,https://thehill.com,thehill,1,UCPWXiRWZ29zrxPFIQT7eHSA,
The Hindu,Left-center,NA,https://www.thehindu.com,the_hindu,0.9411764706,UC3njZ48-FDxLleBYaP0SZIg,The1878Hindu
The Hindu Business Line,Right-center,India,https://www.thehindubusinessline.com,businessline,0.75,UCdOflwQsgRV_RbgRGRpr_TQ,HinduBusinessLine
The Humanist Magazine,Center,NA,https://thehumanist.com,americnhumanist,0.6923076923,,
The Independent,Left-center,United Kingdom,https://www.independent.co.uk,independent,1,UCshwRhftzkiov5wKR7M_LsQ,theindependent
The Independent Institute,Right-center,USA,https://www.independent.org,independentinst,0.8461538462,UCtMWEs-0VzhOboqaGomEHuQ,independentinstitute
The Indian Express,Center,NA,https://indianexpress.com,indianexpress,1,UCJEDFSxHHOW1PpBccdSxOTA,IndianExpressOnline
The Indypendent,Left,USA,https://indypendent.org,theindypendent,0.88,,
The Intercept,Left-center,USA,https://theintercept.com,theintercept,1,UCv002AUCZaPNwiADqwchijg,
The Irish Times,Left-center,Ireland,https://www.irishtimes.com,irishtimes,1,UCNNnna72yOMxXU4n9Fg1Agg,IrishTimes
The Irrawaddy,Left-center,NA,https://www.irrawaddy.com,irrawaddynews,0.8181818182,UCgEI7TvwuNGVGpd1M0icWJQ,irrawaddynews
The Jakarta Post,Center,NA,https://www.thejakartapost.com,jakpost,0.6666666667,UC2zhLSPeHaH7fFBsRLf2Z0w,
The Jamestown Foundation,Center,NA,https://jamestown.org,jamestowntweets,0.75,UCB7-eNDWUt5yo5GDfbAULYg,
